"D55_H041_T1_20180201"	"D55_H041_T1_20190110"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_H041_T1_20180208"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D60_PMN_H041_T1_20180208"	"D60_PMN_H041_T1_20181212"	"D6_H041_T1_20180131"	"D6_PMN_H041_T0_20180131"	"D6_PMN_H041_T0_20190122"	"D6_PMN_H041_T1_20180131"	"D6_PMN_H041_T1_20190122"
"F9Z36_0097.p01"	11.7229739612913	11.439219519496	12.2474739895708	11.6940455702794	11.7673141932961	11.5204497328556	11.5607974318739	11.8983539612768	11.9485647871484	11.8653298524072	11.4862707667572	11.6082184575872	12.1846670441572	11.7122738649547	11.9222080579481	11.5918819703794
"F9Z36_0098.p01"	9.7900881502688	9.54705108295658	11.2957276926422	10.2789129158457	10.8141854576976	9.97231033344322	9.45456098575266	10.4783112309512	10.6517469941923	10.15067637132	10.0268211572432	9.64712997977368	10.9513072837214	10.6885559429007	10.961073678837	10.4297513627483
"F9Z36_0099.p01"	11.2450651576179	10.7388587803036	11.1887967147793	10.7785321001263	10.8722920987611	10.8196110551384	10.8207140501236	10.8817526238543	10.8389767436691	10.8507387583174	10.671939395896	11.5426381246805	11.0735135790929	10.9236356911018	10.9880167041327	11.0530889063684
"F9Z36_0100.p01"	11.9871554380393	12.0477638354044	12.3222493670549	12.0550747609076	12.2753837994577	11.9925719025023	12.032551505243	12.0380647123817	12.7357294535261	12.1832659583179	12.2422698006641	12.1200790382757	12.0766775171891	11.7737271303672	12.2323300685498	11.7421656270901
"F9Z36_0101.p01"	9.35125319326775	9.39514061897674	10.3955026250495	9.5060168429293	9.94001883207859	9.49468723587611	9.71289408175997	10.0826347848095	10.1464487465285	10.2022954854519	9.73978181844929	9.81428685822231	9.46772831885772	10.0773749854164	10.1223316174615	10.4706772968477
"F9Z36_0102.p01"	8.33315812079294	8.24045850319459	9.75774903951047	9.11857945221703	9.34226740572709	9.10413252485393	8.82387366438577	9.75197091988781	9.66817396622887	9.98806966315622	9.28905468403724	8.35807740724097	9.0639181248486	9.68541519160209	9.39250910349545	10.163078513278
"F9Z36_0103.p01"	11.0817182039093	11.4491897663091	11.2082187658311	11.334704377504	10.9760446066426	11.4550164102096	11.2792908330079	11.1458973321556	11.2910190623077	11.4218690347278	11.3174123162717	11.1206989641715	11.0388248619076	11.0803500464568	10.859236687324	11.1220510542164
"F9Z36_0104.p01"	10.6749962945888	10.9408170835952	11.0595268004822	10.5760567329918	10.6975996064217	10.7176914446956	10.8629589563631	10.7660465028288	11.1188986848062	11.3182696587111	10.7890100527664	10.9733078391246	10.5792490187271	10.9662218801907	10.8547395386695	10.9913436937186
"F9Z36_0105.p01"	8.75335488910042	9.12918337361275	9.7701090250065	9.9258596811081	9.35138571054228	9.64117877456954	8.93142491664866	9.84456753431905	10.213162605229	9.73634568302466	10.0368930807544	9.03560679534752	9.61750055296642	9.74758010943224	9.65315370501055	9.66684317425448
"F9Z36_0106.p01"	13.5602054336897	12.5048855444987	12.7011308172951	12.5375461966374	12.4645764351822	13.4558587465605	12.5452464062134	12.3528939950543	12.3502803300689	12.3923046906986	13.5485860915532	13.8120405216839	12.3418197826994	11.781396676165	12.6706353004559	13.0467234853123
"F9Z36_0107.p01"	8.38089832786477	7.57405524853782	9.01492286073047	8.45315211364112	8.60584370670918	9.17587234663684	8.01454266516627	8.51643406051996	9.02499932203401	9.15629720139694	9.6342446398809	8.35636427377265	8.46162895397374	8.10543979402422	8.82032986817207	9.57644234600165
"F9Z36_0108.p01"	9.6495281037873	8.78548895238732	10.0272605133247	9.54202470608176	9.7532587887423	10.2127237011467	8.92771933558424	9.3990682274722	9.52302750515499	9.80969617203433	10.1846274797141	9.80368492080123	9.33290807541856	8.73260911479365	10.1409243703937	9.9163290534089
"F9Z36_0109.p01"	7.74390345961448	7.86458627326808	9.1129007735147	9.15577429017129	9.26716312661806	8.38379740892151	7.98973365066436	9.03794039148099	8.81151745654436	9.05580501390661	8.14965726452061	7.65794025527429	8.83053648775568	8.92781572591312	8.81105198096127	8.51552245060071
"F9Z36_0110.p01"	8.72790033559946	8.85275058105526	9.29727395090642	9.71964414295349	9.44805011866759	9.66379280842634	9.60349729682458	9.72232480854174	9.54148196014472	10.0436362826847	9.4617208693348	8.32341820770944	9.00819452546694	9.53541715663352	9.05840233010548	10.163078513278
"F9Z36_0111.p01"	9.29593081684048	9.66383022016857	9.88252487857764	10.6611765678124	9.68280360989496	10.2922499327579	9.80148487978666	10.7547075901833	10.5236235740727	10.7322041120586	10.272486096999	9.04518059323792	10.0013684947294	10.2090331620805	9.74355097876974	10.3117332502384
"F9Z36_0112.p01"	7.97931952892775	9.15011200954876	9.3599791921903	10.5201869349843	8.88276369976903	9.8128682935377	8.74179783845263	10.4220744819352	9.72308904814412	10.2737375186291	9.5041066055641	8.44283161286178	8.73271982717383	9.99281412737617	8.69476960242248	10.1122460692757
"F9Z36_0113.p01"	9.67286728697224	10.21538641533	9.89386357668479	10.3415096196751	10.0448355568595	9.96018440714312	9.92074470171225	10.38122114972	10.5153545193234	10.5714125931685	10.1698307511276	9.92430691894348	9.70041575425447	10.0159552098258	9.92188652002306	10.0108785843677
"F9Z36_0114.p01"	8.86718968948856	10.1390246541588	9.48526388139717	9.94012755498537	9.20814473025574	9.88947424167471	8.8318288710515	9.72454186126364	9.73204143057977	9.68079707654748	9.89736405111282	9.08078349898951	9.33823166801234	9.75676933634738	9.41714303221133	9.86579216796066
"F9Z36_0115.p01"	8.8782931167214	9.62807727552658	9.96008377185572	9.957064610115	9.082304631589	9.62077494134738	9.07399426975837	9.56666118412174	10.2999770106239	9.57448898190891	9.94360687608226	8.68836831837832	9.61750055296642	9.64242963399406	9.51737482155508	9.53529558559777
"F9Z36_0116.p01"	7.81978646298636	7.63114421136097	8.68950417346478	8.36670958584789	8.65094631327537	8.15345867282548	7.57760069850666	8.27965890018329	8.08694294317372	8.25063259358921	8.24884369444556	7.75018554102121	8.29581071579047	8.11121855735891	8.50048772055399	7.79002264573473
"F9Z36_0117.p01"	10.3400390321709	9.88128689369771	10.1576037657787	9.88070962865615	9.86565091732496	10.0061232285403	9.63334025374151	9.76710611039159	10.0264478550886	9.45340076305214	9.75664341187487	9.81677013522576	10.1418345614713	9.33150156796404	9.81013671696907	9.12793338279606
"F9Z36_0118.p01"	10.7970408782075	11.134885051757	8.99923842310996	9.3242100036869	9.80724270426852	9.92734076444345	10.8207140501236	8.94580611690097	9.06243262677793	9.33496625269628	9.88068218150494	11.311185879637	9.2220782539285	9.401169073655	10.0650696264404	9.49078746481403
"F9Z36_0119.p01"	12.636738655992	12.9975978019093	12.8469134798711	12.842820646563	12.2753837994577	12.0029477680692	12.6400909347726	12.8816950177311	12.3371482276851	12.7742924747644	11.8656661833335	12.5115556346938	13.172399809656	12.4059499918932	12.6487245402576	12.210478861884
"F9Z36_0120.p01"	11.1091204181946	10.9421014380617	12.2848081663222	12.7330579616015	11.509045512115	11.8322478999414	11.1195033409833	12.6211678198193	12.330978762787	12.0272219074486	11.9429864302301	10.6494550375399	12.9579625288368	12.3393557009905	11.8939978515548	12.2153672833222
"F9Z36_0122.p01"	9.68209809356509	9.73277917336108	10.226473955552	10.1225811668805	10.1788219750637	10.1782478215623	9.81055390573803	10.0298423648116	10.0438040108903	9.9924209090114	10.1030975909314	9.89875177539841	10.1509311828271	10.3673354504547	10.237380364593	10.0522848974033
"F9Z36_0123.p01"	10.5667817258598	10.422841869222	10.7111714792802	10.3617854801985	10.4143814251696	10.5336158491409	10.7195440807293	10.7278981977107	11.0009732416767	10.6547344343458	10.827947134797	10.5755300204383	10.4340614819277	10.5218652321505	10.6674224985119	10.7440422747557
"F9Z36_0124.p01"	8.2669159157295	8.17750134483039	8.43694257079596	8.34533390306372	8.07576481165609	8.44331778755605	8.5928364921596	8.73064045956599	7.8489576092169	8.20612875005426	7.77215689814762	8.60871342642863	7.79374598804709	9.58785866922343	8.26203025487874	9.16889312719907
"F9Z36_0125.p01"	10.9948548871932	11.0583885753006	10.5259856449928	10.1200771234456	10.4316632981073	10.1321600108515	10.8571380806338	10.3628438933012	10.323850339301	10.2914996449443	9.95693003346154	10.8769958308508	10.670616759949	10.7958110500078	10.3974753643046	10.439813749286
"F9Z36_0126.p01"	10.6419878530755	10.1027219880477	10.9899405419355	10.8013681045043	10.7639083227744	10.6601549097491	10.6170666554633	11.0777717083605	10.6270168264188	10.9185917417618	10.6334718021149	10.5644947699817	11.0049540350722	10.7311155828408	10.5189954361887	10.8873540185378
"F9Z36_0127.p01"	5.21807124200271	5.26924957154213	4.92350485771777	4.80928388012919	5.12064392448288	5.01579226966936	5.39233600384995	4.99724077428091	4.82201862843026	4.88581534059098	4.51302373918456	5.18459870248285	5.1662970629942	4.51302373918456	4.51302373918456	4.51302373918456
"F9Z36_0128.p01"	14.2234431200812	13.8244033843166	13.1246634405239	13.2480942004301	13.3968748044559	13.946667948677	14.0030695620609	13.1404390280288	13.3192596998202	13.3626494216935	13.8824721953388	14.4336458475016	13.3311544016785	13.4745574326373	13.3288030648199	13.747100600704
"F9Z36_0129.p01"	9.24620160470353	9.40263117120339	9.85378154133703	9.8233620731828	9.24775811531576	9.56045052162419	9.50883018675887	9.71899281875117	10.1504597302118	9.61457377665877	9.84242652688781	9.3446294148572	9.6796061836057	9.46088605734761	9.23513388545363	9.59257741212798
"F9Z36_0130.p01"	9.87905445236514	9.41379441562771	10.667262811512	10.5399885328554	9.5306271557244	10.1411382379946	10.0924821772962	10.7123517718619	10.5682747340966	10.4002716830032	10.3329938340738	9.89170281404835	10.5679759865682	10.0566953037067	9.88706056244525	10.3968420043613
"F9Z36_0131.p01"	9.41564183295657	9.49545234750997	8.68950417346478	8.87260103004294	9.22808777587135	9.05930508883179	9.37524575089643	8.77847135817366	8.38496729272098	8.69837896181344	8.61558614564987	9.79615395143642	8.54247597924106	8.52396696385356	8.71481643514947	7.9247090684939
"F9Z36_0132.p01"	12.2081712164335	12.7734377224289	12.0242912929613	12.157489956013	12.0561885707098	12.0954284384956	12.3264636057297	12.0467229430305	12.0273510346513	11.9108443666578	12.1652000557403	12.4750012236888	11.7550604073075	12.1397253670784	11.9561876863321	11.6196816564
"F9Z36_0133.p01"	10.4331443463708	11.7186491810179	11.2594979216675	11.566559612876	11.5070093100732	11.3902424903006	11.1728048678818	11.354842788527	11.5757768326457	11.7403160787479	11.4935996586495	10.4335485059659	10.7183022554097	11.4454851286776	11.1907303452429	10.9752932251339
"F9Z36_0134.p01"	8.16306056547485	9.86331312624403	9.5038909663869	9.72953710632531	10.0726477386454	9.35648845250873	8.9607303880109	9.5112239323034	9.71227223164034	10.2079184915122	9.44289579222214	8.62301202436997	9.28408815959704	9.52899388087874	9.76768639928126	9.17426733058813
"F9Z36_0135.p01"	13.1143478952337	14.4159053665392	11.6225944747104	12.4959196315834	11.9848275567497	12.9285792652288	13.2091557893209	12.0338277004972	11.6503459084798	11.8882666030649	12.3774036757127	13.8367054365653	11.8701127474287	12.2861229850329	12.5401970896031	12.4499597127975
"F9Z36_0136.p01"	9.49047203734729	9.49545234750997	9.61771681378999	9.1484118910886	9.40491470561195	9.46637391127112	9.58011286656082	9.52909563686248	9.25625138342197	9.84621964527365	9.48214805105536	9.9890344482871	9.14517152477281	9.0645089434111	9.92188652002306	9.21394624568176
"F9Z36_0137.p01"	8.83853275575338	9.22809898238541	9.93148610389671	9.81099248700685	9.7737405265684	9.74143956141919	9.34918994332811	9.77675258001022	9.84031899467081	10.1152072751817	9.72583765196922	8.84286256034759	9.26464612256559	9.80894111018328	9.7914241469876	9.64380187410295
"F9Z36_0138.p01"	8.41603232114416	9.60878371702909	9.06349024840449	9.52318548900278	9.32385562180808	9.5496964339325	9.06221674985012	9.2789395397659	9.36620225276256	9.37886674006124	9.51315807796499	8.99885238102726	8.93974500562329	9.20821951938268	8.87477213238492	9.00360255095459
"F9Z36_0139.p01"	8.61044181805633	7.95294458016894	8.38948008433882	8.9310171341717	8.14067407676415	8.86019651654963	8.106372090404	8.43726745399726	8.83834373054703	8.59314255872539	8.77791011552717	8.16789377270781	8.98799987909907	9.55662347375521	8.62231244705754	9.81685527492253
"F9Z36_0140.p01"	5.65437389193024	6.16286031013533	5.21932378292092	5.93826102462047	4.51302373918456	5.66707956919379	5.94406518135225	5.57660573779219	5.562188124369	5.81613372837454	5.56881589712969	5.65658295321507	5.66959545532286	6.46021771519263	5.02365253767435	6.94163649471188
"F9Z36_0141.p01"	7.86343427660355	7.70654664166627	6.72618047111894	7.08260542754778	6.9989536097419	7.25644755513984	7.61538697296503	7.33282859282269	7.58685886419	7.60555002674251	7.2282168977508	7.49771948404594	7.03315247643457	8.64801363117881	7.24858419401712	8.64139371596441
"F9Z36_0142.p01"	10.6984849477781	10.626710529641	8.17275553178333	9.0062897204891	9.12548658209618	8.97330409231976	10.1657559921249	8.72842797143442	9.1072051162861	8.77632719363442	8.92643853442419	10.0567675307739	9.18709308379718	9.84039839975392	8.74437090043547	9.91312155094584
"F9Z36_0143.p01"	9.85324297274653	10.1802536496742	10.3784557182946	11.1846683299437	10.3247213429354	10.7741747516991	10.1712411340256	11.1590627721915	10.9179420443643	10.8815509729337	10.7800462262436	9.29023545327475	10.9054730117363	11.1461279959481	9.93046307630249	11.0812134937492
"F9Z36_0145.p01"	9.53382673958451	9.42732185054457	10.598786578963	10.832284239142	9.96990741185418	10.5171606331863	9.43122188788602	10.550661022082	10.2720248996095	10.3904158503081	10.2182050359442	9.64782761183251	10.332457529617	9.99747216376224	10.223491465366	9.809973015563
"F9Z36_0146.p01"	13.6688383310765	13.2251853898842	12.3943369396272	13.1765735850687	12.9656345281709	13.5498384837717	13.1017857986212	13.1645047683961	13.0663797556724	12.9658836348482	13.4647257269147	13.9851938961387	13.2608006528607	13.0329557276541	12.9072336923695	12.8484899100539
"F9Z36_0147.p01"	7.10944752899015	7.79736983103786	7.88873130853364	8.12198252877861	7.83509614006802	7.88716689230537	8.03892577895048	8.94008559002963	7.80166512802107	8.92513495066767	7.74135915767149	7.46270653637187	7.32441534528347	8.97903948389065	7.33027964798859	8.66452868973963
"F9Z36_0148.p01"	8.8712372408171	9.26419189017259	9.10070643296609	9.1752250506344	8.90772941549344	9.15472367345845	8.99299992358932	9.14123041191825	9.77252064675118	9.7948235491458	9.4504553881743	9.24112454384446	8.39143793518543	9.00398239520307	8.69476960242248	9.38124992641473
"F9Z36_0149.p01"	11.0075233079914	11.4581942129028	10.8666585160758	11.1291095355392	11.3881352136399	11.1911630843778	11.1770941249465	10.9477265079141	11.2030273217664	11.7188226494634	11.2707183135459	11.3596494685476	10.4840992950192	10.755144998731	10.9859619386186	10.9652669622791
"F9Z36_0150.p01"	12.0200347769989	12.6223560280325	11.2876952420082	11.5683969111402	11.7398346439427	12.091266727893	12.00188793596	11.3651751744676	11.9894286498909	12.0409337104734	12.0456476605648	12.1385477951108	11.3171579755612	11.3388426384961	11.6196764091254	11.5209978374736
"F9Z36_0151.p01"	8.15141108843226	7.40260963321425	7.75700962351093	7.28859264679782	7.40956470959294	7.61222313003855	7.13631448014027	7.36794532824519	7.47875608833936	7.46007937776327	7.6109580972606	8.62585470260774	7.39894577056957	7.34083624692621	6.96952720433609	8.02393887674111
"F9Z36_0152.p01"	13.5169653285663	15.6436146312732	12.3477115132317	13.2367305440269	14.0068922101604	14.2219448772642	13.34210103305	13.3150671468041	12.7200776930263	14.0941253992821	13.6618803584082	13.683664527865	12.2660798770108	14.7715142012108	14.0761434297046	13.7247618174631
"F9Z36_0153.p01"	9.62161239816943	10.6728278937089	10.4645970724106	10.344730088524	11.0478371655116	10.3752468097714	9.67034858901035	10.5444027924385	10.0666251558897	10.9208755061335	10.3340151209958	9.95054780401369	9.91143835545047	10.5871679003072	10.9207673259307	10.019852052327
"F9Z36_0154.p01"	9.7766873070881	10.3614394941843	9.5222801494656	9.73445822762749	10.1685496231123	10.1067193393934	9.70534965745656	9.76818113545019	9.74093852388564	10.2914996449443	10.2104399352929	9.97409661664839	8.943246053711	10.0832293782729	9.87822095779828	9.81341825443494
"F9Z36_0155.p01"	13.1060729981192	13.6186096937323	12.3259144465712	12.2468177282548	12.978182488939	12.6707448850948	13.3803080436861	12.2157132210472	12.6336862717065	12.6341562225341	12.8876006334361	13.4127195146364	12.2981511962767	12.3654032204375	13.2044419577873	12.3177114958023
"F9Z36_0156.p01"	9.94905541794569	10.0701894088867	9.77624948000766	9.87031566261332	10.0504410913497	9.78334426149959	10.1219164385014	9.49442777731832	9.52096233390277	9.92800461824341	9.58702458093518	10.1867363561902	9.54340924971371	9.51389386093891	10.2982759299794	9.65152333381546
"F9Z36_0157.p01"	10.7052879219653	10.6588344277399	10.2553254265694	9.86434241780836	10.6975996064217	10.431944163773	10.8251934497358	10.0253544560255	9.95485446716769	10.5105385438607	10.4221293222176	11.0565184930035	9.92033347511203	10.0174848176507	11.0424169551926	10.2583998380151
"F9Z36_0158.p01"	9.69127012374398	9.73277917336108	9.91070607568442	9.54576315213486	10.2487491407708	9.96827968352215	10.0065419645179	9.66806541705257	9.47262701724857	10.1833921327822	9.95161554165945	9.93062551876696	9.36455818687337	9.62446807760567	10.4639515634592	9.85914025554308
"F9Z36_0159.p01"	8.29287512100793	8.24883217070325	8.63973019711103	8.55341016829934	9.36044660721368	8.81143350911464	8.43705610391939	8.61080925021352	7.98807207449644	8.81623039991246	8.45529100156738	8.53196899490242	8.27923124726694	8.80541096808992	9.38628418006813	8.64527556820629
"F9Z36_0160.p01"	10.6277346658266	10.8474884222069	10.885942515556	10.8841048177016	11.2609963720587	11.2126093208762	11.0131585866116	10.8536846563621	11.0310082864255	10.83871039129	11.469643336264	10.8013101057151	11.0647188201385	10.8362285253644	11.445218360047	11.098252249239
